condition_evolved	condition_measurement	population	cross	replicate	transfer	doubling_time
HU	YNB	NA	0	1	P2	2.54828568446542
HU	YNB	two-parent	2	1	P2	2.58935797480903
HU	YNB	NA	0	1	P2	2.61963113770208
HU	YNB	two-parent	2	1	P2	2.72308328528958
HU	YNB	NA	0	1	P3	2.66276976559673
HU	YNB	two-parent	2	1	P3	2.72150508282284
HU	YNB	NA	0	1	P3	2.5175631423326
HU	YNB	two-parent	2	1	P3	2.408155081921
HU	YNB	NA	0	1	P4	2.29094884882372
HU	YNB	two-parent	2	1	P4	2.64103171341992
HU	YNB	NA	0	1	P4	2.32822709128838
HU	YNB	two-parent	2	1	P4	2.48146791209436
HU	YNB	NA	0	1	P5	2.40062004828629
HU	YNB	two-parent	2	1	P5	2.52820980857772
HU	YNB	NA	0	1	P5	2.59342798348451
HU	YNB	two-parent	2	1	P5	2.79010845777045
HU	YNB	NA	0	1	P6	2.18850383130919
HU	YNB	NA	0	1	P6	2.37093010806041
HU	YNB	NA	0	1	P7	2.39409541566401
HU	YNB	NA	0	1	P7	2.33062480221763
HU	YNB	NA	0	1	P8	2.28989408972172
HU	YNB	NA	0	1	P8	2.3805717409674
HU	YNB	NA	0	1	P6	2.3937939118922
HU	YNB	NA	0	1	P6	2.3396251017302
HU	YNB	NA	0	1	P7	2.41943246853551
HU	YNB	NA	0	1	P7	2.62606035803865
HU	YNB	NA	0	1	P8	2.48115000791459
HU	YNB	NA	0	1	P8	2.48321353018536
HU	YNB	NA	0	1	P9	2.47095593920892
HU	YNB	NA	0	1	P9	2.51632687117197
HU	YNB	NA	0	1	P10	2.50826249816038
HU	YNB	NA	0	1	P10	2.55522765776406
HU	YNB	NA	0	1	P11	2.52112206761223
HU	YNB	NA	0	1	P11	2.70871517725536
HU	YNB	NA	0	1	P12	2.58081406434954
HU	YNB	NA	0	1	P12	2.39379079601558
HU	YNB	NA	0	1	P13	2.31574483838059
HU	YNB	NA	0	1	P13	2.48658457406631
HU	YNB	NA	0	1	P14	2.49110517907299
HU	YNB	NA	0	1	P14	2.69252949547345
HU	YNB	four-parent	2	0	P0	2.43711334945634
HU	YNB	two-parent	2	1	P6	2.38735244935797
HU	YNB	four-parent	2	0	P0	2.24540990828079
HU	YNB	two-parent	2	1	P6	2.46418839090103
HU	YNB	four-parent	2	1	P1	2.13647701076018
HU	YNB	two-parent	2	1	P7	2.23522298193229
HU	YNB	four-parent	2	1	P1	2.18025423264426
HU	YNB	two-parent	2	1	P7	2.36104919995459
HU	YNB	four-parent	2	1	P2	2.22426240225465
HU	YNB	two-parent	2	1	P8	2.46521107706015
HU	YNB	four-parent	2	1	P2	2.37572414279207
HU	YNB	two-parent	2	1	P8	2.60161729233557
HU	YNB	four-parent	2	1	P3	2.40340906187221
HU	YNB	two-parent	2	1	P9	2.56452989908387
HU	YNB	four-parent	2	1	P3	2.30154313443284
HU	YNB	two-parent	2	1	P9	2.40970818592385
HU	YNB	four-parent	2	1	P4	2.45713468980577
HU	YNB	two-parent	2	1	P10	2.63039206624732
HU	YNB	four-parent	2	1	P4	2.55889735848929
HU	YNB	two-parent	2	1	P10	2.67368230225204
HU	YNB	four-parent	2	1	P5	2.54567532375698
HU	YNB	two-parent	2	1	P11	2.66299310223848
HU	YNB	four-parent	2	1	P5	2.44973949507978
HU	YNB	two-parent	2	1	P11	2.49437789123238
HU	YNB	four-parent	2	0	P0	2.48666411889611
HU	YNB	two-parent	2	1	P12	2.64478076716126
HU	YNB	four-parent	2	0	P0	2.44573634849647
HU	YNB	two-parent	2	1	P12	2.56777952052727
HU	YNB	four-parent	2	1	P1	2.39535028895671
HU	YNB	two-parent	2	1	P13	2.63935040130373
HU	YNB	four-parent	2	1	P1	2.5318513573214
HU	YNB	two-parent	2	1	P13	2.91758531220704
HU	YNB	four-parent	2	1	P2	2.58158919335319
HU	YNB	two-parent	2	1	P14	2.97970933000501
HU	YNB	four-parent	2	1	P2	2.4743200674793
HU	YNB	two-parent	2	1	P14	2.81056205270353
HU	YNB	four-parent	2	1	P3	2.49093246051401
HU	YNB	two-parent	2	1	P15	2.76087215970708
HU	YNB	four-parent	2	1	P3	2.49170198463945
HU	YNB	two-parent	2	1	P15	2.60438474224991
HU	YNB	four-parent	2	1	P4	2.45790471097766
HU	YNB	two-parent	2	1	P16	2.67910467005163
HU	YNB	four-parent	2	1	P4	2.37237173691476
HU	YNB	two-parent	2	1	P16	2.80457180091424
HU	YNB	four-parent	2	1	P5	2.46797123942544
HU	YNB	two-parent	2	1	P17	2.80149165062788
HU	YNB	four-parent	2	1	P5	2.49877185748105
HU	YNB	two-parent	2	1	P17	2.674121427052
HU	YNB	four-parent	2	1	P6	2.44588572057721
HU	YNB	four-parent	2	1	P6	2.26817569990983
HU	YNB	four-parent	2	1	P7	2.13892417918142
HU	YNB	four-parent	2	1	P7	2.19211464354635
HU	YNB	four-parent	2	1	P8	2.34838366998988
HU	YNB	four-parent	2	1	P8	2.34893933250576
HU	YNB	four-parent	2	1	P6	2.32130312633977
HU	YNB	four-parent	2	1	P6	2.31376609926343
HU	YNB	four-parent	2	1	P7	2.49011202225924
HU	YNB	four-parent	2	1	P7	2.50137391572809
HU	YNB	four-parent	2	1	P8	2.54562836284606
HU	YNB	four-parent	2	1	P8	2.45063640137124
HU	YNB	four-parent	2	1	P9	2.45137020326815
HU	YNB	four-parent	2	1	P9	2.50344468158738
HU	YNB	four-parent	2	1	P10	2.3814191295581
HU	YNB	four-parent	2	1	P10	2.59376285194979
HU	YNB	four-parent	2	1	P11	2.80850435433914
HU	YNB	four-parent	2	1	P11	2.43085230489761
HU	YNB	four-parent	2	1	P12	2.46518284814443
HU	YNB	four-parent	2	1	P12	2.50731021239326
HU	YNB	four-parent	2	1	P13	2.44727375127501
HU	YNB	four-parent	2	1	P13	2.4411662110202
HU	YNB	four-parent	2	1	P14	2.43568746017255
HU	YNB	four-parent	2	1	P14	2.76358302470743
HU	YNB	NA	0	0	P0	2.28142958269153
HU	YNB	two-parent	2	0	P0	2.52193915908256
HU	YNB	NA	0	0	P0	2.32476254429478
HU	YNB	two-parent	2	0	P0	2.25994480606984
HU	YNB	NA	0	2	P1	2.17904941970246
HU	YNB	two-parent	2	2	P1	2.27649206926424
HU	YNB	NA	0	2	P1	2.32176899327361
HU	YNB	two-parent	2	2	P1	2.41404658288855
HU	YNB	NA	0	2	P2	2.33719776156834
HU	YNB	two-parent	2	2	P2	2.49452800595525
HU	YNB	NA	0	2	P2	2.41768343720051
HU	YNB	two-parent	2	2	P2	2.53668234126819
HU	YNB	NA	0	2	P3	2.3299299104603
HU	YNB	two-parent	2	2	P3	2.54036197551753
HU	YNB	NA	0	2	P3	2.34353491771277
HU	YNB	two-parent	2	2	P3	2.46693242387929
HU	YNB	NA	0	2	P4	2.33538414727566
HU	YNB	two-parent	2	2	P4	2.45270529464522
HU	YNB	NA	0	2	P4	2.39741528399681
HU	YNB	two-parent	2	2	P4	2.53655978539485
HU	YNB	NA	0	2	P5	2.42216898204887
HU	YNB	two-parent	2	2	P5	2.51229589389914
HU	YNB	NA	0	2	P5	2.46365132859779
HU	YNB	two-parent	2	2	P5	2.59313721555794
HU	YNB	NA	0	0	P0	2.39487693906438
HU	YNB	two-parent	2	0	P0	2.55770121953755
HU	YNB	NA	0	0	P0	2.32917435959935
HU	YNB	two-parent	2	0	P0	2.39956729364864
HU	YNB	NA	0	2	P1	2.31196335942355
HU	YNB	two-parent	2	2	P1	2.49060298561253
HU	YNB	NA	0	2	P1	2.54295695074874
HU	YNB	two-parent	2	2	P1	2.67043670963404
HU	YNB	NA	0	2	P2	2.54389489548256
HU	YNB	two-parent	2	2	P2	2.44845403326736
HU	YNB	NA	0	2	P2	2.39246162743576
HU	YNB	two-parent	2	2	P2	2.40624802926002
HU	YNB	NA	0	2	P3	2.40735380181706
HU	YNB	two-parent	2	2	P3	2.59652513083781
HU	YNB	NA	0	2	P3	2.44318233223479
HU	YNB	two-parent	2	2	P3	2.34276625435071
HU	YNB	NA	0	2	P4	2.40465881687193
HU	YNB	two-parent	2	2	P4	2.47291576563584
HU	YNB	NA	0	2	P4	2.51788563772634
HU	YNB	two-parent	2	2	P4	2.39902781088205
HU	YNB	NA	0	2	P5	2.34121915114373
HU	YNB	two-parent	2	2	P5	2.43361925999055
HU	YNB	NA	0	2	P5	2.47575964361532
HU	YNB	two-parent	2	2	P5	2.87975367936756
HU	YNB	NA	0	2	P6	2.37390317275516
HU	YNB	NA	0	2	P6	2.17196707248236
HU	YNB	NA	0	2	P7	2.17352980917179
HU	YNB	NA	0	2	P7	2.26339171634523
HU	YNB	NA	0	2	P8	2.30926090953487
HU	YNB	NA	0	2	P8	2.3385100726337
HU	YNB	NA	0	2	P6	2.31561388929369
HU	YNB	NA	0	2	P6	2.30700943229389
HU	YNB	NA	0	2	P7	2.29807311679962
HU	YNB	NA	0	2	P7	2.39013250069317
HU	YNB	NA	0	2	P8	2.38175778015917
HU	YNB	NA	0	2	P8	2.4940662440618
HU	YNB	NA	0	2	P9	2.54654601884687
HU	YNB	NA	0	2	P9	2.39446097720155
HU	YNB	NA	0	2	P10	2.298927734712
HU	YNB	NA	0	2	P10	2.46439798385199
HU	YNB	NA	0	2	P11	2.39141612919891
HU	YNB	NA	0	2	P11	2.36749044792042
HU	YNB	NA	0	2	P12	2.45376923572798
HU	YNB	NA	0	2	P12	2.37255105873768
HU	YNB	NA	0	2	P13	2.34808409535952
HU	YNB	NA	0	2	P13	2.40985158431887
HU	YNB	NA	0	2	P14	2.28225324793721
HU	YNB	NA	0	2	P14	2.34106895152602
HU	YNB	four-parent	2	0	P0	2.28525869845427
HU	YNB	two-parent	2	2	P6	2.37650411371559
HU	YNB	four-parent	2	0	P0	2.15862448174787
HU	YNB	two-parent	2	2	P6	2.12864530111796
HU	YNB	four-parent	2	2	P1	2.07111272114303
HU	YNB	two-parent	2	2	P7	2.22505082307953
HU	YNB	four-parent	2	2	P1	2.06205406130104
HU	YNB	two-parent	2	2	P7	2.39685472652977
HU	YNB	four-parent	2	2	P2	2.2229340699719
HU	YNB	two-parent	2	2	P8	2.31452710248977
HU	YNB	four-parent	2	2	P2	2.2232923698203
HU	YNB	two-parent	2	2	P8	2.39712470185779
HU	YNB	four-parent	2	2	P3	2.23699451512062
HU	YNB	two-parent	2	2	P9	2.31125115344711
HU	YNB	four-parent	2	2	P3	2.21836643894161
HU	YNB	two-parent	2	2	P9	2.43238171544356
HU	YNB	four-parent	2	2	P4	2.28170231035084
HU	YNB	two-parent	2	2	P10	2.40983176693741
HU	YNB	four-parent	2	2	P4	2.5204061378452
HU	YNB	two-parent	2	2	P10	2.5393430350631
HU	YNB	four-parent	2	2	P5	2.22847792907993
HU	YNB	two-parent	2	2	P11	2.41308124854196
HU	YNB	four-parent	2	2	P5	2.3841341997893
HU	YNB	two-parent	2	2	P11	2.5575829741358
HU	YNB	four-parent	2	0	P0	2.58269084063373
HU	YNB	two-parent	2	2	P12	2.57140489036823
HU	YNB	four-parent	2	0	P0	2.41309028359979
HU	YNB	two-parent	2	2	P12	2.33048630244327
HU	YNB	four-parent	2	2	P1	2.29527821260233
HU	YNB	two-parent	2	2	P13	2.37698431917075
HU	YNB	four-parent	2	2	P1	2.48204450885116
HU	YNB	two-parent	2	2	P13	2.51240374855305
HU	YNB	four-parent	2	2	P2	2.25711225622061
HU	YNB	two-parent	2	2	P14	2.44261999344546
HU	YNB	four-parent	2	2	P2	2.41801811011102
HU	YNB	two-parent	2	2	P14	2.54933734033987
HU	YNB	four-parent	2	2	P3	2.55530514337569
HU	YNB	two-parent	2	2	P15	2.64106591676816
HU	YNB	four-parent	2	2	P3	2.34752124007069
HU	YNB	two-parent	2	2	P15	2.43454525973508
HU	YNB	four-parent	2	2	P4	2.40678949796588
HU	YNB	two-parent	2	2	P16	2.46122677047609
HU	YNB	four-parent	2	2	P4	2.33144710801793
HU	YNB	two-parent	2	2	P16	2.37545993599587
HU	YNB	four-parent	2	2	P5	2.11110630459677
HU	YNB	two-parent	2	2	P17	2.40477434673049
HU	YNB	four-parent	2	2	P5	2.05181149252975
HU	YNB	two-parent	2	2	P17	2.87003732674175
HU	YNB	four-parent	2	2	P6	2.26652528895534
HU	YNB	four-parent	2	2	P6	2.07554545602363
HU	YNB	four-parent	2	2	P7	1.96738968431853
HU	YNB	four-parent	2	2	P7	2.13724954531596
HU	YNB	four-parent	2	2	P8	2.13094974173178
HU	YNB	four-parent	2	2	P8	2.22979028166301
HU	YNB	four-parent	2	2	P6	2.29287147555564
HU	YNB	four-parent	2	2	P6	2.17578192927087
HU	YNB	four-parent	2	2	P7	2.21848122878895
HU	YNB	four-parent	2	2	P7	2.32059280750416
HU	YNB	four-parent	2	2	P8	2.29834859876726
HU	YNB	four-parent	2	2	P8	2.41588923808999
HU	YNB	four-parent	2	2	P9	2.68135428554959
HU	YNB	four-parent	2	2	P9	2.3547218676142
HU	YNB	four-parent	2	2	P10	2.20231947740247
HU	YNB	four-parent	2	2	P10	2.34937942261634
HU	YNB	four-parent	2	2	P11	2.35653376464992
HU	YNB	four-parent	2	2	P11	2.27311604303575
HU	YNB	four-parent	2	2	P12	2.49378790903379
HU	YNB	four-parent	2	2	P12	2.27994513427685
HU	YNB	four-parent	2	2	P13	2.22270567265245
HU	YNB	four-parent	2	2	P13	2.19775777157612
HU	YNB	four-parent	2	2	P14	2.1341629569545
HU	YNB	four-parent	2	2	P14	2.11070498225213
HU	YNB	WA	0	0	P0	2.84983079965487
HU	YNB	two-parent	2	0	P0	2.38210960015862
HU	YNB	WA	0	0	P0	2.69648011070767
HU	YNB	two-parent	2	0	P0	2.1965355273774
HU	YNB	WA	0	1	P1	2.2877801730732
HU	YNB	two-parent	2	3	P1	2.2280680955304
HU	YNB	WA	0	1	P1	2.7470256428585
HU	YNB	two-parent	2	3	P1	2.22192695183686
HU	YNB	WA	0	1	P2	1.96158053359055
HU	YNB	two-parent	2	3	P2	2.17742603488355
HU	YNB	WA	0	1	P2	2.11659600952273
HU	YNB	two-parent	2	3	P2	2.35282373476146
HU	YNB	WA	0	0	P0	2.70145487344737
HU	YNB	two-parent	2	3	P3	2.31069112581185
HU	YNB	WA	0	0	P0	2.45551897129812
HU	YNB	two-parent	2	3	P3	2.19526070268037
HU	YNB	WA	0	1	P1	2.58331071594319
HU	YNB	two-parent	2	3	P4	2.25628315914258
HU	YNB	WA	0	1	P1	2.62202898787683
HU	YNB	two-parent	2	3	P4	2.30725209428863
HU	YNB	WA	0	1	P2	2.49399879450378
HU	YNB	two-parent	2	3	P5	2.44699349669658
HU	YNB	WA	0	1	P2	3.04120937720374
HU	YNB	two-parent	2	3	P5	2.63128160006025
HU	YNB	WA	0	0	P0	3.07442794126613
HU	YNB	two-parent	2	0	P0	2.45284795916185
HU	YNB	WA	0	0	P0	2.60797597134636
HU	YNB	two-parent	2	0	P0	2.36408472879795
HU	YNB	WA	0	1	P1	2.5988658992597
HU	YNB	two-parent	2	3	P1	2.31828236676127
HU	YNB	WA	0	1	P1	2.72007760419689
HU	YNB	two-parent	2	3	P1	2.29742677316419
HU	YNB	WA	0	1	P2	2.63105045886517
HU	YNB	two-parent	2	3	P2	2.24239926702169
HU	YNB	WA	0	1	P2	2.77661923920843
HU	YNB	two-parent	2	3	P2	2.37398512804477
HU	YNB	WA	0	0	P0	2.34187677342956
HU	YNB	two-parent	2	3	P3	2.38864111306434
HU	YNB	WA	0	0	P0	2.45079855379519
HU	YNB	two-parent	2	3	P3	2.23501428944946
HU	YNB	WA	0	1	P1	2.61422118861369
HU	YNB	two-parent	2	3	P4	2.12076838411985
HU	YNB	WA	0	1	P1	2.61226045474534
HU	YNB	two-parent	2	3	P4	2.11870748263872
HU	YNB	WA	0	1	P2	2.5076564440441
HU	YNB	two-parent	2	3	P5	2.11035081727828
HU	YNB	WA	0	1	P2	2.37506660748568
HU	YNB	two-parent	2	3	P5	2.43551766693976
HU	YNB	WA	0	0	P0	2.80000533026104
HU	YNB	WA	0	0	P0	2.50946814669165
HU	YNB	WA	0	1	P1	2.53175616229691
HU	YNB	WA	0	1	P1	2.54447519238777
HU	YNB	WA	0	1	P2	2.52775150101188
HU	YNB	WA	0	1	P2	2.76908945420721
HU	YNB	WA	0	0	P0	2.79077825050936
HU	YNB	WA	0	0	P0	2.54045500883981
HU	YNB	WA	0	1	P1	2.33172540937613
HU	YNB	WA	0	1	P1	2.60791326271728
HU	YNB	WA	0	1	P2	2.60422772077621
HU	YNB	WA	0	1	P2	2.9600868160911
HU	YNB	WA	0	0	P0	2.84042386481516
HU	YNB	WA	0	0	P0	2.30279600927096
HU	YNB	WA	0	1	P1	2.51497983415448
HU	YNB	WA	0	1	P1	2.47510639090644
HU	YNB	WA	0	1	P2	2.6064384912117
HU	YNB	WA	0	1	P2	2.58934774206873
HU	YNB	WA	0	0	P0	1.85781535138544
HU	YNB	WA	0	0	P0	2.40488193221551
HU	YNB	WA	0	1	P1	2.13357897756986
HU	YNB	WA	0	1	P1	2.51885258440647
HU	YNB	WA	0	1	P2	2.53016188034572
HU	YNB	WA	0	1	P2	2.39624939718074
HU	YNB	four-parent	2	0	P0	2.33367348433234
HU	YNB	two-parent	2	3	P6	2.27987995419885
HU	YNB	four-parent	2	0	P0	2.00817426628204
HU	YNB	two-parent	2	3	P6	1.91397242353697
HU	YNB	four-parent	2	3	P1	1.87916605638647
HU	YNB	two-parent	2	3	P7	2.06415378440721
HU	YNB	four-parent	2	3	P1	2.01881583862824
HU	YNB	two-parent	2	3	P7	2.0781086232125
HU	YNB	four-parent	2	3	P2	1.96496999508977
HU	YNB	two-parent	2	3	P8	2.03323864061999
HU	YNB	four-parent	2	3	P2	2.15006815726773
HU	YNB	two-parent	2	3	P8	2.23884621452365
HU	YNB	four-parent	2	3	P3	2.21583481472286
HU	YNB	two-parent	2	3	P9	3.4126393651072
HU	YNB	four-parent	2	3	P3	2.30853851429951
HU	YNB	two-parent	2	3	P9	2.2561677674539
HU	YNB	four-parent	2	3	P4	2.19674445320635
HU	YNB	two-parent	2	3	P10	2.20792549664283
HU	YNB	four-parent	2	3	P4	2.33287917661073
HU	YNB	two-parent	2	3	P10	2.44439999625515
HU	YNB	four-parent	2	3	P5	2.23908415817077
HU	YNB	two-parent	2	3	P11	2.40079737053556
HU	YNB	four-parent	2	3	P5	2.52047432491566
HU	YNB	two-parent	2	3	P11	2.53163717704604
HU	YNB	four-parent	2	0	P0	2.31152307445655
HU	YNB	two-parent	2	3	P12	2.41716353932208
HU	YNB	four-parent	2	0	P0	2.22826861797775
HU	YNB	two-parent	2	3	P12	2.45265324280212
HU	YNB	four-parent	2	3	P1	2.38786606611407
HU	YNB	two-parent	2	3	P13	2.45714956697021
HU	YNB	four-parent	2	3	P1	2.30977173023704
HU	YNB	two-parent	2	3	P13	2.35921242631769
HU	YNB	four-parent	2	3	P2	2.38665012285275
HU	YNB	two-parent	2	3	P14	2.29862534426603
HU	YNB	four-parent	2	3	P2	2.30264599909797
HU	YNB	two-parent	2	3	P14	2.49666311607686
HU	YNB	four-parent	2	3	P3	2.2142319958944
HU	YNB	two-parent	2	3	P15	2.31663774846371
HU	YNB	four-parent	2	3	P3	2.18974026703935
HU	YNB	two-parent	2	3	P15	2.36330198032011
HU	YNB	four-parent	2	3	P4	2.14209426737685
HU	YNB	two-parent	2	3	P16	2.23304663983363
HU	YNB	four-parent	2	3	P4	2.08682861975554
HU	YNB	two-parent	2	3	P16	2.27633029275536
HU	YNB	four-parent	2	3	P5	2.12722903880322
HU	YNB	two-parent	2	3	P17	2.14521213026934
HU	YNB	four-parent	2	3	P5	2.02139369875247
HU	YNB	two-parent	2	3	P17	2.37201110615139
HU	YNB	four-parent	2	3	P6	2.32752896870674
HU	YNB	four-parent	2	3	P6	2.06897508771146
HU	YNB	four-parent	2	3	P7	1.8965660560794
HU	YNB	four-parent	2	3	P7	2.00119977717576
HU	YNB	four-parent	2	3	P8	1.96871647345403
HU	YNB	four-parent	2	3	P8	2.01881524452521
HU	YNB	four-parent	2	3	P6	2.05166942102006
HU	YNB	four-parent	2	3	P6	2.20712594458224
HU	YNB	four-parent	2	3	P7	2.18674316633184
HU	YNB	four-parent	2	3	P7	2.30934692614501
HU	YNB	four-parent	2	3	P8	2.32039258584116
HU	YNB	four-parent	2	3	P8	2.28572942931619
HU	YNB	four-parent	2	3	P9	2.33609901009433
HU	YNB	four-parent	2	3	P9	2.29145069356694
HU	YNB	four-parent	2	3	P10	2.37061439095748
HU	YNB	four-parent	2	3	P10	2.26721955618725
HU	YNB	four-parent	2	3	P11	2.46200929633559
HU	YNB	four-parent	2	3	P11	2.23853989569617
HU	YNB	four-parent	2	3	P12	2.2419683184761
HU	YNB	four-parent	2	3	P12	2.21547959007632
HU	YNB	four-parent	2	3	P13	2.17150402298957
HU	YNB	four-parent	2	3	P13	2.10147476426784
HU	YNB	four-parent	2	3	P14	2.08354517611803
HU	YNB	four-parent	2	3	P14	2.13477214707104
HU	YNB	WA	0	0	P0	2.70759513483878
HU	YNB	two-parent	2	0	P0	NA
HU	YNB	WA	0	0	P0	2.43821065955911
HU	YNB	two-parent	2	0	P0	2.10753234101223
HU	YNB	WA	0	2	P1	2.37973337193583
HU	YNB	two-parent	2	3	P1	2.20147368585733
HU	YNB	WA	0	2	P1	2.6205692415141
HU	YNB	two-parent	2	3	P1	2.18799547519927
HU	YNB	WA	0	2	P2	2.41976216017076
HU	YNB	two-parent	2	3	P2	2.18008936930866
HU	YNB	WA	0	2	P2	2.61627858876594
HU	YNB	two-parent	2	3	P2	2.15366009508133
HU	YNB	WA	0	0	P0	2.73817662425426
HU	YNB	two-parent	2	3	P3	2.22155181158354
HU	YNB	WA	0	0	P0	2.70776724916552
HU	YNB	two-parent	2	3	P3	2.42615819421312
HU	YNB	WA	0	2	P1	2.64515506752396
HU	YNB	two-parent	2	3	P4	2.19936809645345
HU	YNB	WA	0	2	P1	2.73162078644348
HU	YNB	two-parent	2	3	P4	2.43531956178218
HU	YNB	WA	0	2	P2	2.43130798261007
HU	YNB	two-parent	2	3	P5	2.23418318496562
HU	YNB	WA	0	2	P2	2.61572475491571
HU	YNB	two-parent	2	3	P5	2.33883730848381
HU	YNB	WA	0	0	P0	2.66504152116396
HU	YNB	two-parent	2	0	P0	2.363637090699
HU	YNB	WA	0	0	P0	2.84455891641342
HU	YNB	two-parent	2	0	P0	2.53116534761038
HU	YNB	WA	0	2	P1	2.64905631621101
HU	YNB	two-parent	2	3	P1	2.13269100789428
HU	YNB	WA	0	2	P1	2.63790029056959
HU	YNB	two-parent	2	3	P1	2.25193741784337
HU	YNB	WA	0	2	P2	2.0221025244931
HU	YNB	two-parent	2	3	P2	2.12326792197466
HU	YNB	WA	0	2	P2	2.48365995963678
HU	YNB	two-parent	2	3	P2	2.46385148537568
HU	YNB	WA	0	0	P0	2.72577320369516
HU	YNB	two-parent	2	3	P3	2.35245520479064
HU	YNB	WA	0	0	P0	2.83340691845303
HU	YNB	two-parent	2	3	P3	2.27694920865765
HU	YNB	WA	0	2	P1	2.70302257392037
HU	YNB	two-parent	2	3	P4	2.23329641871975
HU	YNB	WA	0	2	P1	2.58815021420333
HU	YNB	two-parent	2	3	P4	2.26259327596011
HU	YNB	WA	0	2	P2	2.68445872328288
HU	YNB	two-parent	2	3	P5	2.10818504666913
HU	YNB	WA	0	2	P2	2.50101238060793
HU	YNB	two-parent	2	3	P5	2.44396775953245
HU	YNB	WA	0	0	P0	3.03347021759849
HU	YNB	WA	0	0	P0	2.74040320304729
HU	YNB	WA	0	2	P1	2.58385289866212
HU	YNB	WA	0	2	P1	2.78692053781968
HU	YNB	WA	0	2	P2	2.54891694991507
HU	YNB	WA	0	2	P2	2.60442997591955
HU	YNB	WA	0	0	P0	2.64353264560454
HU	YNB	WA	0	0	P0	2.58455045514897
HU	YNB	WA	0	2	P1	2.28060227088275
HU	YNB	WA	0	2	P1	2.68869681198138
HU	YNB	WA	0	2	P2	2.41121939867115
HU	YNB	WA	0	2	P2	2.69758656059745
HU	YNB	WA	0	0	P0	2.71226273770612
HU	YNB	WA	0	0	P0	2.72308104893937
HU	YNB	WA	0	2	P1	2.25291002947968
HU	YNB	WA	0	2	P1	2.63682528438494
HU	YNB	WA	0	2	P2	2.72620009143909
HU	YNB	WA	0	2	P2	2.56676923758692
HU	YNB	WA	0	0	P0	2.20319409456951
HU	YNB	WA	0	0	P0	2.72580126403355
HU	YNB	WA	0	2	P1	2.63765409197689
HU	YNB	WA	0	2	P1	2.60672105009305
HU	YNB	WA	0	2	P2	2.6378227029995
HU	YNB	WA	0	2	P2	2.48494938573637
HU	YNB	four-parent	2	0	P0	2.38582745607496
HU	YNB	two-parent	2	3	P6	2.51149411831093
HU	YNB	four-parent	2	0	P0	2.19307646748741
HU	YNB	two-parent	2	3	P6	2.3688679991418
HU	YNB	four-parent	2	4	P1	2.28883860276331
HU	YNB	two-parent	2	3	P7	2.6536827617197
HU	YNB	four-parent	2	4	P1	2.26464238134614
HU	YNB	two-parent	2	3	P7	2.23904177026476
HU	YNB	four-parent	2	4	P2	2.12704688871234
HU	YNB	two-parent	2	3	P8	2.29469466177363
HU	YNB	four-parent	2	4	P2	2.11717469024225
HU	YNB	two-parent	2	3	P8	2.21002068105719
HU	YNB	four-parent	2	4	P3	2.11551038827404
HU	YNB	two-parent	2	3	P9	2.13153392007822
HU	YNB	four-parent	2	4	P3	2.23542479829282
HU	YNB	two-parent	2	3	P9	2.32761088732144
HU	YNB	four-parent	2	4	P4	2.23594716926553
HU	YNB	two-parent	2	3	P10	2.2393124408938
HU	YNB	four-parent	2	4	P4	2.2282824240195
HU	YNB	two-parent	2	3	P10	2.29330955418509
HU	YNB	four-parent	2	4	P5	2.18909635354555
HU	YNB	two-parent	2	3	P11	2.21212251159714
HU	YNB	four-parent	2	4	P5	2.13658744340131
HU	YNB	two-parent	2	3	P11	2.38399032037158
HU	YNB	four-parent	2	0	P0	2.2044592822823
HU	YNB	two-parent	2	3	P12	2.33557954651865
HU	YNB	four-parent	2	0	P0	2.27764477321801
HU	YNB	two-parent	2	3	P12	2.35242682983592
HU	YNB	four-parent	2	4	P1	2.33360700437736
HU	YNB	two-parent	2	3	P13	2.49938166908203
HU	YNB	four-parent	2	4	P1	2.36008151330442
HU	YNB	two-parent	2	3	P13	2.45995898411639
HU	YNB	four-parent	2	4	P2	2.36894195259316
HU	YNB	two-parent	2	3	P14	2.49085632601571
HU	YNB	four-parent	2	4	P2	2.41823559843851
HU	YNB	two-parent	2	3	P14	2.48206001652957
HU	YNB	four-parent	2	4	P3	2.49426204945293
HU	YNB	two-parent	2	3	P15	2.61771207124689
HU	YNB	four-parent	2	4	P3	2.35143173703052
HU	YNB	two-parent	2	3	P15	2.45525329491059
HU	YNB	four-parent	2	4	P4	2.11056936482482
HU	YNB	two-parent	2	3	P16	2.21191612088016
HU	YNB	four-parent	2	4	P4	2.11479143081694
HU	YNB	two-parent	2	3	P16	2.30891196816361
HU	YNB	four-parent	2	4	P5	2.19903222381692
HU	YNB	two-parent	2	3	P17	2.11405873990348
HU	YNB	four-parent	2	4	P5	2.04881184431506
HU	YNB	two-parent	2	3	P17	2.29445041860789
HU	YNB	four-parent	2	4	P6	2.01350956278875
HU	YNB	four-parent	2	4	P6	2.42186039660163
HU	YNB	four-parent	2	4	P7	2.45095240846898
HU	YNB	four-parent	2	4	P7	2.46794229694944
HU	YNB	four-parent	2	4	P8	2.20468897185881
HU	YNB	four-parent	2	4	P8	2.2479407119376
HU	YNB	four-parent	2	4	P6	2.23764104071798
HU	YNB	four-parent	2	4	P6	2.2136505673315
HU	YNB	four-parent	2	4	P7	2.35179578242577
HU	YNB	four-parent	2	4	P7	2.47731465586855
